85800,2.539542,4.447601
85900,2.542775,4.477268
86000,2.536896,4.636979
86100,2.666252,4.709934
86200,2.715909,4.847847
86300,2.694750,4.793192
86400,2.737464,4.689037
86500,2.626739,4.525486
86600,2.576368,4.522232
86700,2.576974,4.529836
86800,2.599030,4.537931
86900,2.604034,4.564380
87000,2.602274,4.588282
87100,2.618961,4.654865
87200,2.684449,4.715152
87300,2.641018,4.625017
87400,2.624428,4.620103
87500,2.642399,4.644196
87600,2.657026,4.655796
87700,2.665151,4.665842
87800,2.664247,4.677174
87900,2.679737,4.676946
88000,2.674323,4.683037
88100,2.686642,4.714863
88200,2.686616,4.711959
88300,2.701914,4.729612
88400,2.721876,4.899000
88500,2.810735,4.973357
88600,2.767182,4.799633
88700,2.749128,4.764658
88800,2.731328,4.954037
88900,2.808358,4.864385
89000,2.774386,4.852800
89100,2.772638,4.863041
89200,2.781511,4.889339
89300,2.803328,4.905063
89400,2.809421,4.916762
89500,2.807837,4.899631
89600,2.802258,4.951061
89700,2.824585,5.108642
89800,2.886427,4.980475
89900,2.840698,4.957802
90000,2.848967,4.943783
90100,2.827532,4.918880
90200,2.819074,4.935487
90300,2.813320,4.913797
90400,2.809734,4.923958
90500,2.834996,4.937475
90600,2.825147,4.947863
90700,2.853652,4.987463
90800,2.841733,4.972224
90900,2.858062,4.997655
91000,2.863868,5.004546
91100,2.855323,4.995573
91200,2.857337,5.021762
91300,2.877662,5.030011
91400,2.883678,5.039309
91500,2.887877,5.055818
91600,2.896053,5.079290
91700,2.927709,5.100129
91800,2.914869,5.092567
91900,2.928708,5.104830
92000,2.937122,5.136354
92100,2.946827,5.132105
92200,2.953524,5.161833
92300,2.948912,5.140316
92400,2.950634,5.162870
92500,2.971626,5.168780
92600,2.959755,5.166837
92700,2.963616,5.204723
92800,2.986212,5.215100
92900,3.015741,5.302347
93000,3.062425,5.297570
93100,3.018841,5.368011
93200,3.075941,5.349432
93300,3.047373,5.301683
93400,3.037491,5.300697
93500,3.083822,5.861486
93600,3.401252,6.138059
93700,3.507016,6.220265
93800,3.940476,7.529236
93900,3.934546,6.938602
94000,4.394445,7.212211
94100,4.241639,7.543965
94200,4.431857,7.581674
94300,4.826964,7.669214
94400,4.375041,7.443870
94500,4.322657,7.375959
94600,4.287275,7.240033
94700,4.221865,7.237727
94800,4.359382,7.157753
94900,4.137796,7.085337
95000,4.138385,7.011108
95100,4.061780,6.999354
95200,4.051212,6.932412
95300,4.035284,7.069866
95400,4.180711,7.030649
95500,4.077138,7.888627
95600,4.117307,7.040284
95700,5.415702,10.097190
95800,4.366203,7.379803
95900,4.241997,7.223394
96000,4.244934,7.291955
96100,4.333448,7.448533
96200,4.318633,8.142025
96300,4.236164,8.413918
96400,4.399396,7.173583
96500,4.979601,7.586185
96600,4.238535,8.039482
96700,4.205852,7.738216
96800,4.642712,7.644656
96900,5.664766,7.156628
97000,4.233724,8.237400
97100,4.257052,7.335977
97200,4.135404,6.948324
97300,4.069012,7.056616
97400,4.095347,7.078569
97500,4.108552,6.986790
97600,4.278352,10.307249
97700,6.507909,9.844928
97800,5.687697,11.091930
97900,7.192635,11.976421
98000,7.277015,13.105964
98100,8.108993,15.133482
98200,9.045512,15.411219
98300,6.703058,13.137110
98400,8.092037,13.885135
98500,8.736295,13.714840
98600,7.976871,9.722346
98700,5.075636,8.948906
98800,6.205361,11.112266
98900,5.406507,7.620886
99000,4.466597,7.873781
99100,4.628597,7.862644
99200,4.595997,7.647881
99300,4.417032,7.537364
99400,4.440792,9.764586
99500,4.217165,7.038175
99600,4.050377,6.934370
99700,3.931382,6.808912
99800,3.721895,6.397590
99900,3.604282,6.305241
100000,3.551830,6.129389
